sequence	state_1	state_2	state_3	state_4	state_5	state_6
      198    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      169    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
      403    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
     1064    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        7    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
  285/284    0.003    0.000    0.007    0.000 {built-in method builtins.__build_class__}
   334/11    0.000    0.000    0.183    0.017 {built-in method builtins.__import__}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.all}
       17    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      623    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      256    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      320    0.009    0.000    0.009    0.000 {built-in method builtins.compile}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
    485/1    0.001    0.000    1.119    1.119 {built-in method builtins.exec}
     8251    0.001    0.000    0.002    0.000 {built-in method builtins.getattr}
      991    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
    52602    0.004    0.000    0.004    0.000 {built-in method builtins.hasattr}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       15    0.000    0.000    0.000    0.000 {built-in method builtins.id}
   209691    0.015    0.000    0.015    0.000 {built-in method builtins.isinstance}
       86    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
    44659    0.009    0.000    0.009    0.000 {built-in method builtins.iter}
103786/103548    0.007    0.000    0.007    0.000 {built-in method builtins.len}
       37    0.000    0.000    0.000    0.000 {built-in method builtins.max}
     1160    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.next}
      455    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       81    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     3912    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
      433    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       66    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      144    0.003    0.000    0.003    0.000 {built-in method io.open_code}
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      144    0.009    0.000    0.009    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.150    0.150    0.150    0.150 {built-in method mkl._py_mkl_service.get_version}
        3    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
   101570    0.065    0.000    0.065    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._set_madvise_hugepage}
      305    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
115187/113620    0.038    0.000    0.196    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
    32444    0.015    0.000    0.015    0.000 {built-in method numpy.empty}
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
    15606    0.009    0.000    0.009    0.000 {built-in method numpy.zeros}
      479    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       58    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
       18    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        2    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
      776    0.004    0.000    0.004    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        2    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.coo_tocsr}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_eliminate_zeros}
        4    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_has_canonical_format}
        2    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_has_sorted_indices}
      186    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_sample_offsets}
        2    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_sort_indices}
        2    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_sum_duplicates}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.expandptr}
     1841    0.005    0.000    0.005    0.000 {built-in method scipy.sparse._sparsetools.get_csr_submatrix}
       19    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 {built-in method sys.getdlopenflags}
      114    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        2    0.000    0.000    0.000    0.000 {built-in method sys.setdlopenflags}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7fa9b02cc670}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fa9b02a41f0}
        3    0.000    0.000    0.000    0.000 {method '__array_prepare__' of 'numpy.ndarray' objects}
      114    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
      289    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.001    0.001 {method 'any' of 'numpy.generic' objects}
     6557    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
      518    0.002    0.000    0.002    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       15    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        3    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       64    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
      260    0.001    0.000    0.001    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.002    0.002    0.002    0.002 {method 'dot' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      232    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       30    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
      112    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      265    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
    16123    0.014    0.000    0.014    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     1176    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      638    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       40    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
      121    0.001    0.000    0.001    0.000 {method 'index' of 'list' objects}
    15607    0.003    0.000    0.003    0.000 {method 'indices' of 'slice' objects}
        5    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      131    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       53    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
     2397    0.000    0.000    0.001    0.000 {method 'join' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      309    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      864    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      108    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
      380    0.000    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
      380    0.000    0.000    0.001    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       12    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        1    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      205    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       48    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
     1080    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      144    0.027    0.000    0.027    0.000 {method 'read' of '_io.BufferedReader' objects}
     2603    0.007    0.000    0.007    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 {method 'reduceat' of 'numpy.ufunc' objects}
        9    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       55    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      262    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
    19256    0.003    0.000    0.003    0.000 {method 'rpartition' of 'str' objects}
     3849    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      259    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      172    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
      284    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      314    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
     1842    0.001    0.000    0.006    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        3    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
      430    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
       11    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       96    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      812    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        2    0.002    0.001    0.002    0.001 {scipy.sparse._csparsetools.lil_fancy_set}
        2    0.000    0.000    0.000    0.000 {scipy.sparse._csparsetools.lil_flatten_to_array}
        1    0.000    0.000    0.000    0.000 {scipy.sparse._csparsetools.lil_get_lengths}
    15606    0.020    0.000    0.020    0.000 {scipy.sparse._csparsetools.lil_get_row_ranges}


